Cidade,Categoria,Nome,Rating,Endereço,Tipos,Latitude_Nova,Longitude_Nova,Total_Reviews_Novo
Póvoa de Varzim,church,Capela de São Roque,4.6,"R. da Junqueira 3, 4490-642 Póvoa de Varzim, Portugal","church, place_of_worship, point_of_interest, establishment",,,
Póvoa de Varzim,church,IBR- Igreja Batista Renovada Póvoa de Varzim,5.0,"R. F 8B, 4480-620 Árvore, Portugal","church, place_of_worship, point_of_interest, establishment",,,
Póvoa de Varzim,church,Parish Church of Balazar,4.6,"R. Alexandrina Maria da Costa 21, 4570-017 Póvoa de Varzim, Portugal","church, place_of_worship, point_of_interest, establishment",,,
Póvoa de Varzim,church,IURD - Póvoa de Varzim,5.0,"Av. Mouzinho de Albuquerque 46, 4490-409 Póvoa de Varzim, Portugal","place_of_worship, point_of_interest, establishment",,,
Póvoa de Varzim,church,AD Porto Madureira - Póvoa de Varzim,4.0,"R. Almeida Brandão 409, 4490-462 Póvoa de Varzim, Portugal","church, place_of_worship, point_of_interest, establishment",,,
Póvoa de Varzim,church,Primeira Igreja Presbiteriana,4.8,"R. de Pierre Durand 115, 4490-544 Póvoa de Varzim, Portugal","church, place_of_worship, point_of_interest, establishment",,,
Póvoa de Varzim,church,Church of St. Peter of Rates,4.7,"Largo do Conde Dom Henrique 1870, 4570-412 Rates, Portugal","church, place_of_worship, point_of_interest, establishment",,,
Póvoa de Varzim,church,Capela de Nossa Senhora de Belém,5.0,"Largo Sra. de Belém 14, 4490-434 Póvoa de Varzim, Portugal","church, place_of_worship, point_of_interest, establishment",,,
Póvoa de Varzim,church,Iglesias y Parroquias católicas.,,"4490-673 Povoa de Varzim, Portugal","place_of_worship, point_of_interest, establishment",,,
Póvoa de Varzim,church,Mesquita de Póvoa de Varzim,4.8,"R. de Agonía Frasco, 4490-512 Póvoa de Varzim, Portugal","mosque, place_of_worship, point_of_interest, establishment",,,
Póvoa de Varzim,church,Capela de Santo André,4.6,Portugal,"church, place_of_worship, point_of_interest, establishment",,,
Póvoa de Varzim,church,Capela de Nossa Senhora da Conceição,5.0,"4490-586 Povoa de Varzim, Portugal","church, place_of_worship, point_of_interest, establishment",,,
Póvoa de Varzim,church,Igreja Evangélica Filadélfia Póvoa de Varzim,5.0,"R. Ten. Valadim 13A, 4490-585 Póvoa de Varzim, Portugal","church, place_of_worship, point_of_interest, establishment",,,
Póvoa de Varzim,church,Igreja Matriz de São João Baptista,4.6,"R. da Igreja, 4480-754 Vila do Conde, Portugal","tourist_attraction, church, place_of_worship, point_of_interest, establishment",,,
Póvoa de Varzim,church,Casa e Capela de São Sebastião,5.0,"R. da Igreja 38, 4490-517 Póvoa de Varzim, Portugal","church, place_of_worship, point_of_interest, establishment",,,
Póvoa de Varzim,church,CBI PORTUGAL,,"Praça João XXIII 148, 4490-440 Póvoa de Varzim, Portugal","church, place_of_worship, point_of_interest, establishment",,,
Póvoa de Varzim,park,Parque da Cidade da Póvoa de Varzim,4.7,"R. do Graceiro 57, 4495 Amorim, Portugal","park, point_of_interest, establishment",,,
Póvoa de Varzim,park,Parque Skate da Póvoa de Varzim,4.5,"R. da Caverneira 47, 4490-500 Póvoa de Varzim, Portugal","point_of_interest, establishment",,,
Póvoa de Varzim,park,póvoa de Varzim,5.0,"Praça Luís de Camões 28, 4490-441 Póvoa de Varzim, Portugal","park, point_of_interest, establishment",,,
Póvoa de Varzim,park,Parque Lúdico e Desportivo Bruno Alves,4.6,"4490-410 Povoa de Varzim, Portugal","park, point_of_interest, establishment",,,
Póvoa de Varzim,park,Parque Infantil da Avenida do Mar,4.7,"R. de José Régio 4490, 4490-574 Póvoa de Varzim, Portugal","point_of_interest, establishment",,,
Póvoa de Varzim,park,Parque Infantil O Barco,4.5,"Povoa de Varzim, Portugal","point_of_interest, establishment",,,
Póvoa de Varzim,park,Park + Ride - Póvoa de Varzim,4.0,"4490-463 Povoa de Varzim, Portugal","point_of_interest, establishment",,,
Póvoa de Varzim,park,Parque da Galé,4.0,"4490-684 Povoa de Varzim, Portugal","park, point_of_interest, establishment",,,
Póvoa de Varzim,park,Parque Infantil Avenida Dos Descobrimentos,4.3,"4490-586 Povoa de Varzim, Portugal","point_of_interest, establishment",,,
Póvoa de Varzim,park,Parque Da Praia,4.7,"4490-410 Povoa de Varzim, Portugal","parking, point_of_interest, establishment",,,
Póvoa de Varzim,park,Parque Praça do Almada telpark by Empark,3.7,"Praça do Almada, 4490-438 Póvoa de Varzim, Portugal","parking, point_of_interest, establishment",,,
Póvoa de Varzim,park,Parque de estacionamento Saba Mouzinho de Albuquerque,3.9,"Av. Mouzinho de Albuquerque, 4490-409 Póvoa de Varzim, Portugal","car_wash, parking, point_of_interest, establishment",,,
Póvoa de Varzim,park,Ciclovia Povoa de Varzim -V.N Famalicão,4.5,"4490-462 Povoa de Varzim, Portugal","park, point_of_interest, establishment",,,
Póvoa de Varzim,park,Azurara Parque Aventura,4.3,"Rua das Flores Azurara, 4480-190 Vila do Conde, Portugal","park, amusement_park, point_of_interest, establishment",,,
Póvoa de Varzim,park,Largo do Passeio Alegre,4.8,"Passeio Alegre, 4490-409 Póvoa de Varzim, Portugal","park, point_of_interest, establishment",,,
Póvoa de Varzim,park,Allee der Bäder,5.0,"Av. dos Banhos, 4490-628 Póvoa de Varzim, Portugal","park, point_of_interest, establishment",,,
Póvoa de Varzim,park,Parque de estacionamento Saba Casino da Póvoa,3.7,"Av. dos Descobrimentos, 4490-408 Póvoa de Varzim, Portugal","parking, point_of_interest, establishment",,,
Póvoa de Varzim,park,Parque A Fábrica,3.5,"R. Elias Garcia 89 4490, Póvoa de Varzim, Portugal","parking, point_of_interest, establishment",,,
Póvoa de Varzim,park,Casino da Póvoa,4.3,"Edf. Do Casino da Póvoa de Varzim, 4490-403 Póvoa de Varzim, Portugal","casino, tourist_attraction, point_of_interest, establishment",,,
Póvoa de Varzim,park,Teias Porto de Mar,5.0,"Povoa de Varzim, Portugal","park, point_of_interest, establishment",,,
Póvoa de Varzim,park,Praça da República,4.0,"Praça da República 5, 4490-437 Póvoa de Varzim, Portugal","park, point_of_interest, establishment",,,
Póvoa de Varzim,park,CAMINHO PORTUGUÊS DA COSTA,5.0,"Av. dos Banhos, Póvoa de Varzim, Portugal","park, point_of_interest, establishment",,,
Póvoa de Varzim,park,Póvoa Varzim,5.0,"C677+RG, Aguçadoura, Portugal","park, point_of_interest, establishment",,,
Póvoa de Varzim,park,Parque Natural do Anjo,4.3,"Argivai, Portugal","park, point_of_interest, establishment",,,
Póvoa de Varzim,park,Ecovia Póvoa de Varzim - Famalicão,4.5,"R. da Giesteira de Baixo 329 4490, Póvoa de Varzim, Portugal","park, point_of_interest, establishment",,,
Póvoa de Varzim,park,Praia Santo André,5.0,"A Ver o Mar, 4490-079 Povoa de Varzim, Portugal","park, point_of_interest, establishment",,,
Póvoa de Varzim,park,Parque Urbano João Paulo II,4.4,"R. Agra Longa 463, 4480-827 Vila do Conde, Portugal","park, tourist_attraction, point_of_interest, establishment",,,
Póvoa de Varzim,park,Esplanada do Carvalhido,4.6,"Esplanada do Carvalhido Lado Norte, Av. dos Banhos 404, 4490-407 Póvoa de Varzim, Portugal","park, point_of_interest, establishment",,,
Póvoa de Varzim,park,Largo da Fonte da Bica,5.0,"Largo da Fonte da Bica, 4490-427 Póvoa de Varzim, Portugal","park, point_of_interest, establishment",,,
Póvoa de Varzim,park,Parque de Merendas de Argivai,4.4,"Argivai, Portugal","park, point_of_interest, establishment",,,
Póvoa de Varzim,park,Passadiços do Litoral Póvoa de Varzim,4.7,"R. da Praia de Quião 594, 4490-079 A Ver-o-Mar, Portugal","park, point_of_interest, establishment",,,
Póvoa de Varzim,park,Parque infantil de Rates,4.2,"R. do Padrão da Vila 9, 4570-473 Póvoa de Varzim, Portugal","point_of_interest, establishment",,,
Póvoa de Varzim,park,Praia da estela povoa de varzim,5.0,"F65C+GG, Portugal","park, point_of_interest, establishment",,,
Póvoa de Varzim,park,Ciclovia Povoa de Varzim -V.N Famalicão,4.2,"Ciclovia, Póvoa de Varzim, Portugal","park, point_of_interest, establishment",,,
Póvoa de Varzim,park,Estacionamento Póvoa de Varzim,3.8,"4490-063, Portugal","parking, point_of_interest, establishment",,,
Póvoa de Varzim,park,Passadiços Azurara (início),4.5,"87J6+WCC, Árvore, Portugal","park, point_of_interest, establishment",,,
Póvoa de Varzim,park,Paisagem Protegida Regional do Litoral de Vila do Conde e Reserva Ornitológica de Mindelo,4.6,"Mindelo, Portugal","park, tourist_attraction, point_of_interest, establishment",,,
Póvoa de Varzim,park,Parque de Ténis (Vila do Conde),4.4,"Av. Júlio Graça 306, 4480-754 Vila do Conde, Portugal","park, point_of_interest, establishment",,,
Póvoa de Varzim,park,Mushroom House,4.7,"R. António Santos 1, 4490-030 Póvoa de Varzim, Portugal","park, point_of_interest, establishment",,,
Póvoa de Varzim,park,Parque de Campismo de Vila do Conde,4.3,"R. do Cabreiro, 4480-116 Árvore, Portugal","campground, park, lodging, point_of_interest, establishment",,,
Póvoa de Varzim,natural_feature,Natur'Art,4.9,"R. Florinda Maçães Loja 5, 4490-090 Póvoa de Varzim, Portugal","store, point_of_interest, establishment",,,
Póvoa de Varzim,natural_feature,NatureFit & Spa,4.6,"Av. dos Pescadores 711 R/C, 4490-013 Póvoa de Varzim, Portugal","gym, health, point_of_interest, establishment",,,
Póvoa de Varzim,natural_feature,Ervanário Do Lago,4.6,"R. Paulo Barreto 11, 4490-673 Póvoa de Varzim, Portugal","health, store, point_of_interest, establishment",,,
Póvoa de Varzim,natural_feature,NATURA Eventos e Natureza,4.9,"RUA DA PÓVOA QUINTA DO LOMBÃO 238, 4400-671 Lever, Portugal","tourist_attraction, point_of_interest, establishment",,,
Póvoa de Varzim,natural_feature,A Botica do Aloé,4.6,"Rua Santos Minho, 13 Shopping Junqueira Center LJ 17/18, loja 17-18, 4490-549 Póvoa de Varzim, Portugal","health, store, food, point_of_interest, establishment",,,
Póvoa de Varzim,natural_feature,Natur House,,"R. da Ponte 8, 4490-523 Póvoa de Varzim, Portugal","health, store, point_of_interest, establishment",,,
Póvoa de Varzim,natural_feature,Natura,4.5,"R. da Junqueira 46, 4490-519 Póvoa de Varzim, Portugal","clothing_store, store, point_of_interest, establishment",,,
Póvoa de Varzim,natural_feature,Influente,4.4,"R. de Dom Manuel I nº168, 4490-592 Póvoa de Varzim, Portugal","clothing_store, store, point_of_interest, establishment",,,
Póvoa de Varzim,natural_feature,Espaço Nutrir Póvoa de Varzim,4.9,"R. de Bonitos de Amorim 656, 4490-594 Póvoa de Varzim, Portugal","beauty_salon, point_of_interest, establishment",,,
Póvoa de Varzim,natural_feature,Puro Encanto,5.0,"R. da Igreja 20B, 4490-517 Póvoa de Varzim, Portugal","beauty_salon, point_of_interest, establishment",,,
Póvoa de Varzim,viewpoint,Póvoa de Varzim,5.0,"R. dos Cafés 22, 4490-595 Póvoa de Varzim, Portugal","point_of_interest, establishment",,,
Póvoa de Varzim,viewpoint,Miradouro do Carvalhido,5.0,"Av. dos Banhos 316, 4490-407 Póvoa de Varzim, Portugal","point_of_interest, establishment",,,
Póvoa de Varzim,viewpoint,Cais da Póvoa de Varzim,4.5,"Povoa de Varzim, Portugal","point_of_interest, establishment",,,
Póvoa de Varzim,viewpoint,São Félix Hill,4.7,"R. 5 1, Porto, Portugal","tourist_attraction, point_of_interest, establishment",,,
Póvoa de Varzim,viewpoint,Povoa de Varzim,5.0,"4490-463 Povoa de Varzim, Portugal","tourist_attraction, point_of_interest, establishment",,,
Póvoa de Varzim,trail,Mushroom House,4.7,"R. António Santos 1, 4490-030 Póvoa de Varzim, Portugal","park, point_of_interest, establishment",,,
Póvoa de Varzim,trail,Ciclovia Povoa de Varzim -V.N Famalicão,4.5,"4490-462 Povoa de Varzim, Portugal","park, point_of_interest, establishment",,,
Póvoa de Varzim,trail,Ecovia Póvoa de Varzim - Famalicão,4.5,"R. da Giesteira de Baixo 329 4490, Póvoa de Varzim, Portugal","park, point_of_interest, establishment",,,
Póvoa de Varzim,trail,Passadiços do Litoral Póvoa de Varzim,4.7,"R. da Praia de Quião 594, 4490-079 A Ver-o-Mar, Portugal","park, point_of_interest, establishment",,,
Póvoa de Varzim,trail,CAMINHO PORTUGUÊS DA COSTA,5.0,"Av. dos Banhos, Póvoa de Varzim, Portugal","park, point_of_interest, establishment",,,
Póvoa de Varzim,trail,Póvoa Varzim,5.0,"C677+RG, Aguçadoura, Portugal","park, point_of_interest, establishment",,,
Póvoa de Varzim,trail,Ciclovia Povoa de Varzim -V.N Famalicão,4.2,"Ciclovia, Póvoa de Varzim, Portugal","park, point_of_interest, establishment",,,
Póvoa de Varzim,trail,Marginal,,"Largo Dr. Vasques Calafate 3, 4490-585 Póvoa de Varzim, Portugal","park, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,Hospedagem - Alojamento Local - Guest House - Hotel,5.0,"R. Pereira Azurar 3 2 esquerdo, 4490-543 Póvoa de Varzim, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,Estalagem Santo André,4.1,"Av. de Santo André, Póvoa de Varzim, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,Casa da avò lurdes,5.0,"Rua António Graça 150, 4490-499 Póvoa de Varzim, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,Guest House Da Mata,5.0,"R. da Mata 200, 4490-047 A Ver-o-Mar, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,PÓVOA BEACH OCEAN VIEW,4.9,"Av. Repatriamento dos Poveiros, 4490-404 Póvoa de Varzim, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,Casa Fragosa Alojamento Local,4.6,"Av. dos Pescadores 640, 4490-013 Póvoa de Varzim, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,Sardines and Friends Hostel,4.2,"R. da Ponte 4, 4490-523 Póvoa de Varzim, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,Grande Hotel da Póvoa,4.2,"Passeio Alegre 20, 4490-428 Póvoa de Varzim, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,Hotel Costa Verde,4.5,"Av. Vasco da Gama 56, 4490-410 Póvoa de Varzim, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,Marinhas - Bed & Breakfast,4.5,"Av. 19 de Agosto 5049, 4740-209 Marinhas, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,Apartamento na Praia,4.8,"R. Dr. Armindo Graça nº211, 4490-608 Póvoa de Varzim, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,Varzinn Hotel,4.6,"R. José Morneiro 100, 4490-100 Póvoa de Varzim, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,Apartamento Latino Coelho - Póvoa de Varzim,5.0,"R. Latino Coelho 952, 4490-650 Póvoa de Varzim, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,MJ Guest House,4.8,"Travessa da Anta 65, 4495-606 Terroso, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,São Félix Hotel Hillside and Nature,4.6,"R. de São Félix 1125, 4570-345 Laundos, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,Póvoa de Varzim Apartments,5.0,"R. da Conceição 31, 4490-525 Póvoa de Varzim, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,Junqueira 76 - Guest House,4.6,"R. da Junqueira 76, 4490-519 Póvoa de Varzim, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,Refúgio do Mar,5.0,"R. da Praia N° 456, 4495-031 Aguçadoura, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,Estúdio Matriz - Alojamento Local,5.0,"R. da Conceição 31, 4490-525 Póvoa de Varzim, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,ó Poboa - Guesthouse,4.8,"R. Alm. Reis 40, 4490-463 Póvoa de Varzim, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,Hotel Axis Vermar Conference & Beach Hotel,4.1,"R. da Imprensa Regional 90, 4490-518 Póvoa de Varzim, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,B&B Hotels,4.3,"R. 5 de Outubro 1024, 4480-700 Vila do Conde, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,Rêve D'Or,4.2,"Praça Marquês de Pombal 18, 4490-442 Póvoa de Varzim, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,Conde Surf Camp,5.0,"Av. Sacadura Cabral 265, 4480-675 Vila do Conde, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,"A casa da estrela, albergue Caminho de Santiago",5.0,"R. das Póvoas 25, 4485-109 Fajozes, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,Laranjal Guesthouse,5.0,"Largo do Laranjal 17, 4480-707 Vila do Conde, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,Siglas & Runas,4.9,"Av. Mouzinho de Albuquerque 72, 4490-409 Póvoa de Varzim, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,WE ARE HOSTEL,4.6,"R. Dom António Costa 231, 4490-590 Póvoa de Varzim, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,Parque de Campismo de Vila do Conde,4.3,"R. do Cabreiro, 4480-116 Árvore, Portugal","campground, park, lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,"Alojamento Local ""Póvoa do Mar""",5.0,"R. das Hortas 64, 4490-409 Póvoa de Varzim, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,Villa Regio - alojamento local,4.3,"R. de Santo Amaro 26, 4480-780 Vila do Conde, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,Casa Jardins da Praia,5.0,"Av. Jardim da Praia, 4490-012 Póvoa de Varzim, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,Luso Brasileiro,4.0,"R. dos Cafés 16, 4490-595 Póvoa de Varzim, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,Mar À Vista Guest House,3.8,"R. Serpa Pinto nº58A, 4490-680 Póvoa de Varzim, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,Casa Anabela,4.8,"R. do Padrão da Vila 9, 4570-473 Póvoa de Varzim, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,HI Vila do Conde - Pousada de Juventude,4.6,"Av. Bento de Freitas 460, 4480-672 Vila do Conde, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,Apartamento Mar & Sol,4.7,"R. Elias Garcia 24 1º, 2º, 4490-628 Póvoa de Varzim, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,Casa Praia Norte 34161-AL (Alojamento local) Póvoa de Varzim,5.0,"Largo Raúl Brandão 103 R/c, 4490-433 Póvoa de Varzim, Portugal","lodging, point_of_interest, establishment",,,
Póvoa de Varzim,lodging,Forte de São João Baptista de Vila do Conde,4.4,"Av. do Brasil 4480, 4480-659 Vila do Conde, Portugal","restaurant, food, lodging, point_of_interest, establishment",,,
