Cidade,Categoria,Nome_Local,Autor,Texto,Data,Rating
Póvoa de Varzim,restaurante,Restaurante Arlecchino,Stella M,"Arlecchino is our favorite Restaurant in Póvoa de Varzim. We moved from Berlin to Póvoa last year and we wouldn't know where to go without this place. Everything tastes amazing, the pasta, the pizza and also the desserts. We tried almost everything on the menu and I haven't had a single dish I didn't enjoy.

My favorite dish is the fresh pasta with prawns, zucchini and a creamy sauce 😋

The restaurant is run by an italian family. The service is very friendly and welcoming.

For lunch they offer a very fair priced menu with daily changing dishes.

Arlecchino is clear recommendation!",a year ago,5
Póvoa de Varzim,restaurante,Restaurante Arlecchino,Aleashia Giles,"Very authentic and delicious Italian food! 😍 with a seaside view, what a treat.",a year ago,5
Póvoa de Varzim,restaurante,Restaurante Arlecchino,Bradley Malpas,Absolutely fantastic pasta. Beautiful!,4 months ago,5
Póvoa de Varzim,restaurante,Tapas & Melodia,Lucia,"It's a nicely decorated place but that's about it. The service is very poor, some food was good but some was undercooked (grilled Octopus was practically cold and onion was nearly raw), there's no vegetarian option even though they advertise it and say they'll prepare something (it's only the boiled veg they serve as side dish quickly put on a pan to ""fry"" or maybe mixed with pasta).
They try to be polite but will not take any question or opinion about their food, to the point of arguing with people or serving food that was deemed uncooked by another customer just for us to ""test it and see it's fine"".
I definitely do not recommend, there are many other traditional restaurants nearby that provide a better experience.",a year ago,2
Póvoa de Varzim,restaurante,Tapas & Melodia,Jeff Haworth,This meal could have been better with a little more work. Didn't have food items on the menu; didn't have wine on the menu; food quality just ok but pricey for what it is. We had fun but it's touristy all the way around. Didn't hate it but unlikely to be back.,2 years ago,3
Póvoa de Varzim,restaurante,Tapas & Melodia,Daniel Coutinho,"Always gréât ! We have been here once, and pleasure reman same. Nice people and super fresh Portuguese food.
Try the home -made sangria and ´bacalhau a tapas 🔝👍🇵🇹👌",4 years ago,5
Póvoa de Varzim,restaurante,Tapas & Melodia,Stella M,Nice service but food is average and overpriced for the quality,2 years ago,1
Póvoa de Varzim,restaurante,Tapas & Melodia,Fernando Martins,Top!,5 years ago,4
Póvoa de Varzim,restaurante,Atrium Restaurant,Jorge LLG,"Great dining experience. Very nice, humble and friendly staff, beautiful decoration, exemplary waiting time and the food itself was upscale quality. It’s quite the gem.",2 years ago,5
Póvoa de Varzim,restaurante,Atrium Restaurant,jorien visser,"This place is amazing !
Service is great & Nice people !
Food is great ass well , my man lufffs the banatofee desert .",5 months ago,5
Póvoa de Varzim,restaurante,Atrium Restaurant,Diogo Henrique,We had a great time there. The dishes were very good. We went with kids and they loved the food too.,a month ago,5
Póvoa de Varzim,restaurante,Atrium Restaurant,Beth Langridge,"Food was amazing, we ordered a few tapas and steak (pictured). The vegetables that we chose as a side to the steak were so tasty. Staff were attentive, one lady in particular who spoke great English was super lovely.",a year ago,5
Póvoa de Varzim,restaurante,Atrium Restaurant,Tim Brown,"The restaurant felt smart, but casual and comfortable. Tapas dishes seemed quite pricey and I just opted for padron peppers which were good as they ought to be for the price. Mushroom and asparagus risotto was excellent with the rice perfectly cooked, soft but with a slight bite, and surrounded by a good amount of the cooking stock. With two glasses of wine, dessert and coffee, the bill came to 32 euros.",a year ago,5
Póvoa de Varzim,restaurante,Taberna Londrina Póvoa de Varzim,Mariana Ferreira,"Great environment, very calm. Staff were very friendly, spoke English & Portuguese. The food was wonderful! We ordered Asinhas (wings w sauce), Bife Tres Pimentas (3 pepper steak) and Bife Taberna (house steak with Francisina sauce). We also tried the house beer Londrina and it was quite good as well!",a month ago,5
Póvoa de Varzim,restaurante,Taberna Londrina Póvoa de Varzim,Sandra Vieira,"It was a nice experience. The food is good. Very nice staff, André and Wendell. It has a very nice atmosphere with background music.",9 months ago,4
Póvoa de Varzim,restaurante,Taberna Londrina Póvoa de Varzim,Sérgio Araújo,"Good food, fair prices",10 months ago,5
Póvoa de Varzim,restaurante,Taberna Londrina Póvoa de Varzim,Audrei Davie,"Excellent service provided,  great food . Thank you Diana and Alex",6 months ago,5
Póvoa de Varzim,restaurante,Taberna Londrina Póvoa de Varzim,M & D Gypsy,Asked for rare burger. Came well done,4 months ago,3
Póvoa de Varzim,restaurante,A Taskinha,Alan Skankey,Wonderfully cute place.  The food is awesome.  I got the octopus in a green sauce (red onions and parley) and the fried cod (cod fritter).  Definitely recommend this place.  Close to the fort and the water front. I would give it more stars if I could.,2 years ago,5
Póvoa de Varzim,restaurante,A Taskinha,Davydenko Elina,Nice family restaurant. Good local food. Reasonable price. Highly recommend you to try octopus salad . It is not on the picture because we ate it too fast. Codfish pancakes were also very good.,2 years ago,5
Póvoa de Varzim,restaurante,A Taskinha,Szuzanna Hangacsi,"We had a lovely dinner. We tasted some of the tapas - as cheese plate (we could try different sort of cheese, portion was bigger then we expected); octopus (was simple delicious), alheira, pedron.
We liked really much the place - its cozy and warm.
Waiter was kind and nice. For sure we will be back soon 🤗",6 years ago,5
Póvoa de Varzim,restaurante,A Taskinha,Jonathan Preciado,Some of the BEST seafood we’ve had in a long time! Extremely fresh and well prepared. I don’t think I’ve ever had fish and chips that was so tasty. The Bacalou salad and Octopus were out of this world. Make sure you try the house apéritif after your meal!,5 years ago,5
Póvoa de Varzim,restaurante,A Taskinha,Tim S,"The octopus salad is the bomb, I could have it every day. Bacalau salad also yummy, if an acquired taste since it is raw, but super fresh. Try to come early to get a seat.",4 years ago,5
Póvoa de Varzim,restaurante,Restaurante Gosi,Doug Lawry,"Very well looked after by Anderson (first name): we joked about ""That's the sound of inevitability, Mr Anderson"" from The Matrix! Excellent clam and rice with Vinho Verdi at a good price given the prime location on beach. Nice background music of 80s covers which we had fun working out the original.",2 years ago,5
Póvoa de Varzim,restaurante,Restaurante Gosi,Valentina Pereira,"The dishes are wonderful and very good!
I loved this place 😻",a year ago,5
Póvoa de Varzim,restaurante,Restaurante Gosi,Susan I,"Our family loved this place.  The fish was absolutely delicious.  We ate on the patio at sunset overlooking the ocean and the atmosphere was wonderful.  The staff were friendly and helpful.  We enjoyed it so much, we came back a few days later to try more items on the menu.",a year ago,5
Póvoa de Varzim,restaurante,Restaurante Gosi,Nina Phillimore,"Beautiful vew! But Tuna is not Mackerel. May be I am a foreign but I know the fish! Very big disappointment.  Could be the best place in Póvoa de Varzim,  but have to be honest!",10 months ago,1
Póvoa de Varzim,restaurante,Restaurante Gosi,Maria Barros,"I wouldn’t recommend place to anybody as we was treated with no respect employees attitude was disgusting when I requested salt and brought me sea salt instead of thin salt I asked if they had normal salt  and he responded rudely nooo and gave me a dirty look my food was cold tasteless we had to request sauces as there was nothing on the table portions were small for the price and  not great food what so ever customer service -10/10 non-experienced employees also there was a table with staff colleagues and the rest of the customers got completely ignored told us there was no stew fish but when the colleagues arrived it was served for the friends!! Very expensive for the food and not worth it
So do you not go there it is a tourist trap it’s nice on the outside but horrible on the inside! The only reason why I put one star is because I can’t put no stars. Managers and staff need to be trained.",2 years ago,1
Póvoa de Varzim,restaurante,Lota Bar,Kodi Hutchinson,Very authentic experience. The mixed seafood platter was wonderful. There were four of us and it was more than enough food. All very fresh and well cooked. We also had the soup which is highly recommended. The staff were very friendly and helpful and it was a very nice experience. Highly recommended.,12 months ago,4
Póvoa de Varzim,restaurante,Lota Bar,Michael Chamberlain,"an out of the way restaurant in an out of the way town. on the last stop on the the B train from Porto, on the docks, you’ll find Eduardo’s place. There’s no menu, he is the menu…he tells you what the price is for the number of people who are coming. the fish soup is extra…it’s good, but it’s personal preference. The clams, shrimp, crab, and barnacles are delicious. you’ll find yourself sitting at a table in a nondescript restaurant wondering how you got lucky enough to find and enjoy the service and food of Eduardo’s. If you’re near Povoa De Varzim, this needs to be on your radar: it’s a local favorite.",a year ago,5
